dateTime,em15,ibtm,iusa,smea,phau,one,two,three,minvar,maxSharpe
2010-05-26,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0
2010-05-27,1.0018496180136711,0.9900709219858156,0.9997174343034756,1.0,0.9940984940984942,0.9967445364690235,0.9988870573035749,1.000940555127543,0.9972605204202453,1.0009859009097415
2010-05-28,0.999437072778448,0.9874468085106383,0.9971743430347555,1.0,0.9813797313797314,0.9936942988538052,0.9958660787329979,0.9983740347644208,0.994326745618965,0.9985204733448005
2010-05-31,0.9973462002412545,0.991276595744681,0.9991523029104267,1.0,0.9965404965404965,0.9963367290077902,0.997731260174022,0.9980425232452241,0.9961242016368822,0.9980778265825297
2010-06-01,0.9967832730197025,0.9929078014184397,0.9971743430347555,1.0,1.0046805046805045,0.9971319141044739,0.9979461154262317,0.997014762642181,0.9971809122845826,0.9969416898855759
2010-06-02,0.9954965822275835,1.0006382978723405,0.9963266459451822,1.0244091437427354,1.0040700040700041,1.0038449641518028,1.0028996273946114,0.9959060412958712,1.0044695495231737,0.9958328291592213
2010-06-03,0.9828709288299156,0.9901418439716313,1.0155411133088443,1.0244091437427354,1.0018315018315018,1.0017899405509387,1.0036027759704884,0.9958019065067136,0.9963827000933765,0.9961051529673846
2010-06-04,0.9851226377161239,1.0202836879432624,1.012150324950551,1.0244091437427354,1.0073260073260073,1.0111541283974614,1.0068246870754765,0.9958854694336492,1.006489226166732,0.9960711669785931
2010-06-07,0.9806192199437073,1.030921985815603,1.0002825656965244,1.0251840371948857,1.0393772893772895,1.0144314892494333,1.0063372706503357,0.9888755054816418,1.0111693748438269,0.9885845598747742
2010-06-08,0.9753920386007239,1.0314184397163122,0.9870019779598757,1.0251840371948857,1.0460927960927962,1.0115504222752703,1.0015061359880677,0.9806269225257138,1.0099717598629103,0.980095058866818
2010-06-09,0.9801367108966627,1.02,1.001412828482622,1.0251840371948857,1.0203500203500204,1.0093817173498363,1.0035366712877645,0.9888365298497205,1.0059578528001811,0.988755361614394
2010-06-10,0.9864093285082429,1.0129787234042553,1.0042384854478665,1.0251840371948857,1.015160765160765,1.008576063767552,1.005045100482312,0.9936502140812213,1.0058221349802199,0.993631664803077
2010-06-11,0.9958182549256133,1.0143971631205675,1.009607233681831,1.0286710577295624,1.0214692714692715,1.0132853853504986,1.0109485015871296,1.0014524668059748,1.0112577566660652,1.001403972863762
2010-06-14,0.9911540008041818,0.9943262411347517,1.0129980220401245,1.0368074389771407,0.9961334961334962,1.0061031143180645,1.0076530683755447,0.9997229640394926,1.0030517012431486,1.0000027011623496
2010-06-15,0.981101728990752,0.9960283687943262,1.0073467081096354,1.0379697791553661,1.0017297517297516,1.0042651290624236,1.0039042990135971,0.9915435510745065,1.0005111032677556,0.9917331943981946
2010-06-16,0.9799758745476478,0.9950354609929078,1.017236507487991,1.0464936071290198,1.0063085063085064,1.0078826867616546,1.008596832766637,0.9947708477119902,1.0022027885824505,0.9950696236556306
2010-06-17,0.981101728990752,0.9963829787234043,1.0110200621644532,1.0464936071290198,1.0138380138380139,1.0080217746576676,1.0079573580285073,0.993097241776968,1.0037643038293493,0.9932212175505919
2010-06-18,0.9846401286690792,0.9931205673758865,1.019779598756711,1.03525765207284,1.024013024013024,1.0082729485137945,1.010090807781196,0.9987382509566951,1.0025970722180007,0.9988746250647622
2010-06-21,0.9834338560514677,0.99,1.0251483469906753,1.03525765207284,1.0172975172975174,1.0074977227527482,1.0103559430569626,1.000041144130219,1.0005729342554652,1.0003317992885485
2010-06-22,0.9864897466827504,1.0002836879432624,1.019779598756711,1.03525765207284,1.013125763125763,1.0097030821980153,1.010273279153309,0.9997391491560251,1.0043020196866188,0.9999749892939189
2010-06-23,0.9819059107358263,1.012482269503546,1.004521051144391,1.03525765207284,1.0101750101750102,1.0090991046591762,1.0052453469464888,0.9910085064895583,1.0057781401846144,0.9910669804341108
2010-06-24,0.9877764374748693,1.0080851063829785,0.9850240180842046,1.03525765207284,1.0184167684167684,1.0058788302829533,1.001541854562265,0.987009397221929,1.0075682857093633,0.9866614717739604
2010-06-25,0.9874547647768397,1.0090780141843971,0.9796552698502402,1.0247965904688106,1.0252340252340253,1.0036281317978997,0.9985235324237283,0.9847907543600377,1.0059988396780872,0.9842953010130449
2010-06-28,0.9827100924809008,1.0075886524822695,0.9861542808703023,1.0342890352576521,1.0175010175010175,1.0046573792165536,1.0000260860552201,0.9844012352029685,1.0051717456024987,0.9841052839021922
2010-06-29,0.9871330920788098,1.0256028368794328,0.9700480361684091,0.9736536226268888,1.0214692714692715,0.9959947283855787,0.9865922738344138,0.980813282067658,0.9985233451713081,0.9802121804609012
2010-06-30,0.9890631282669884,1.0197163120567376,0.9581802769143825,0.9736536226268888,1.017094017094017,0.9918037008880749,0.9825847789948644,0.9772991251277424,0.9971321682456445,0.976552927197627
2010-07-01,0.993566546039405,1.0085106382978724,0.9160779881322407,0.9736536226268888,0.9807692307692307,0.9772897459259917,0.9665520716835817,0.9632180353029092,0.9920455792683551,0.9621770402931464
2010-07-02,0.9942903096099719,0.9927659574468084,0.9169256852218142,0.9783029833397908,0.9632682132682133,0.9720604041951794,0.9646288121889962,0.9638078851351727,0.9871222644283146,0.9629510075584531
2010-07-05,1.0006433453960597,1.0009929078014184,0.9143825939530941,0.9825648973266177,0.9676434676434675,0.9765803864399265,0.9678843988145582,0.9666716535557771,0.9933411235725127,0.9657003496012545
2010-07-06,0.9987937273823885,0.9883687943262413,0.9256852218140716,1.0003874467260752,0.9483109483109483,0.9763150123134744,0.9710891483678721,0.9697765824200305,0.99118023755955,0.9691785181487051
2010-07-07,0.9987937273823885,0.9921985815602837,0.9302062729584629,1.0089112746997289,0.9500407000407001,0.9802458994802712,0.9747061832022996,0.9715570898836405,0.9944151864623818,0.9710099312593481
2010-07-08,0.997989545637314,0.9836879432624113,0.9463125176603561,1.050561797752809,0.9445461945461945,0.9885337746434386,0.9862263923207233,0.9773010712153891,1.0006805566759023,0.9770559212359453
2010-07-09,1.001447527141134,0.9814893617021275,0.9562023170387116,1.050561797752809,0.9618437118437119,0.9922735080815405,0.9917406201590995,0.9834058570482151,1.0030729687686848,0.9831193401047695
