dateTime,iusa,ibtm,smea,em15,phau
2012-02-03,10.2175,149.56,29.145,129.1,130.4
2012-02-06,10.21,149.68,29.095,130.01,128.87
2012-02-07,10.135,147.55,29.05,128.9,128.8
2012-02-08,10.1325,147.83,29.025,128.9,128.6
2012-02-09,10.13,146.73,29.09,129.1,128.88
2012-02-10,10.1575,148.66,28.86,129.26,128.08
2012-02-13,10.1875,148.37,28.99,129.7,127.99
2012-02-14,10.235,149.52,28.945,129.86,128.4
2012-02-15,10.3325,150.52,29.155,129.85,129.85
2012-02-16,10.325,150.4,29.175,129.73,129.41
2012-02-17,10.3175,148.6,29.375,130.0,128.28
2012-02-20,10.305,146.94,29.575,130.04,128.4
2012-02-21,10.2875,146.9,29.475,130.09,129.82
2012-02-22,10.2075,147.23,29.23,130.23,130.13
2012-02-23,10.175,146.76,29.16,130.32,131.5
2012-02-24,10.105,145.53,29.235,130.17,129.54
2012-02-27,10.1625,146.65,29.195,130.5,129.94
2012-02-28,10.155,146.23,29.225,131.0,130.21
2012-02-29,10.19,146.76,29.275,131.74,126.17
2012-03-01,10.24,146.29,29.495,132.8,126.5
2012-03-02,10.3475,148.52,29.55,132.66,127.37
2012-03-05,10.24,148.05,29.335,132.24,126.41
2012-03-06,10.215,149.79,28.63,131.33,125.03
2012-03-07,10.2375,149.21,28.79,131.5,125.66
2012-03-08,10.2375,147.5,29.22,132.5,125.4
2012-03-09,10.4425,148.96,29.405,133.0,127.89
2012-03-12,10.38,149.18,29.405,132.8,126.87
2012-03-13,10.51,148.58,29.78,132.16,127.01
2012-03-14,10.67,147.84,29.925,131.0,123.96
2012-03-15,10.68,146.53,29.985,130.76,123.63
2012-03-16,10.6275,145.37,30.115,130.22,123.23
2012-03-19,10.6125,144.33,30.115,130.66,123.23
2012-03-20,10.5675,144.09,29.795,130.34,122.57
2012-03-21,10.6075,144.85,29.76,130.07,122.81
2012-03-22,10.5225,145.46,29.395,130.63,121.79
2012-03-23,10.4825,144.98,29.37,131.09,122.7
2012-03-26,10.555,143.95,29.635,131.05,124.08
2012-03-27,10.59,144.7,29.52,131.0,123.81
2012-03-28,10.545,145.42,29.255,130.65,123.39
2012-03-29,10.4825,145.95,28.88,130.3,121.93
2012-03-30,10.525,145.39,29.125,131.0,122.4
2012-04-02,10.6,145.51,29.485,131.7,123.85
2012-04-03,10.585,145.36,29.335,131.32,123.08
2012-04-04,10.605,146.69,28.645,130.39,120.73
2012-04-05,10.685,148.08,28.705,129.69,122.37
2012-04-10,10.475,150.18,28.085,129.18,122.82
2012-04-11,10.4325,149.47,28.19,129.83,124.17
2012-04-12,10.4725,148.39,28.55,130.5,124.51
2012-04-13,10.49,150.34,28.075,130.07,125.08
2012-04-16,10.4525,150.67,28.28,129.61,123.93
2012-04-17,10.5275,149.25,28.78,130.04,123.43
2012-04-18,10.5425,150.02,28.63,130.62,122.75
2012-04-19,10.5325,150.01,28.51,129.7,122.88
2012-04-20,10.46,148.81,28.595,129.27,121.8
2012-04-23,10.3525,150.53,27.975,129.37,121.88
2012-04-24,10.3875,149.22,28.275,129.78,122.04
2012-04-25,10.48,147.57,28.575,129.83,121.75
2012-04-26,10.4975,147.75,28.58,130.53,122.78
2012-04-27,10.555,147.44,28.835,130.17,123.2
2012-04-30,10.535,148.11,28.685,131.46,122.97
2012-05-02,10.61,149.07,28.67,131.18,123.12
2012-05-03,10.63,148.95,28.7,131.93,121.96
2012-05-04,10.4575,149.92,28.23,132.8,122.48
2012-05-07,10.4625,150.6,28.55,133.19,122.95
2012-05-08,10.375,151.93,27.975,133.37,120.68
2012-05-09,10.4675,152.45,27.915,132.75,120.55
2012-05-10,10.4775,151.82,28.08,132.67,120.58
2012-05-11,10.53,152.51,28.22,133.78,120.39
2012-05-14,10.4425,154.54,27.715,133.49,119.22
2012-05-15,10.465,155.38,27.49,132.81,119.42
2012-05-16,10.4725,155.82,27.42,132.77,118.91
2012-05-17,10.37,156.43,27.085,133.05,121.61
2012-05-18,10.255,156.24,26.81,133.86,122.93
2012-05-21,10.2375,155.82,27.005,133.49,122.21
2012-05-22,10.4025,155.15,27.51,134.43,122.12
2012-05-23,10.3025,158.16,26.95,135.37,120.06
2012-05-24,10.455,157.42,27.245,137.15,122.34
2012-05-25,10.5175,158.61,27.27,138.38,122.55
2012-05-28,10.5175,158.56,27.24,136.64,123.14
2012-05-29,10.59,158.95,27.42,136.52,123.2
2012-05-30,10.5725,161.75,27.035,137.2,122.39
2012-05-31,10.49,163.29,26.785,138.51,124.32
2012-06-01,10.3375,163.97,26.43,139.39,127.41
2012-06-04,10.15,161.88,26.34,140.62,126.69
2012-06-05,10.2475,161.79,26.445,140.66,127.3
2012-06-06,10.4125,160.24,27.05,139.72,128.34
2012-06-07,10.4725,159.6,27.3,138.65,123.98
2012-06-08,10.5075,161.13,27.245,137.32,124.46
2012-06-11,10.53,160.85,27.235,137.36,124.24
2012-06-12,10.5375,160.59,27.445,133.1,126.54
2012-06-13,10.485,159.19,27.27,131.79,126.28
2012-06-14,10.4925,159.32,27.245,131.63,126.38
2012-06-15,10.5425,159.58,27.52,134.1,126.15
2012-06-18,10.6275,160.18,27.49,133.21,126.72
2012-06-19,10.655,158.19,28.0,132.32,125.57
2012-06-20,10.6325,157.53,28.13,132.25,124.06
2012-06-21,10.6475,159.64,28.02,133.15,122.67
2012-06-22,10.5775,159.6,27.83,133.59,122.22
2012-06-25,10.4898,160.826,27.429000000000002,133.44,123.654
2012-06-26,10.5028,161.084,27.375999999999998,132.72,123.448
2012-06-27,10.64,161.114,27.7305,131.467,123.539
2012-06-28,10.5675,162.167,27.5227,131.327,122.493
2012-06-29,10.6549,158.268,28.3633,131.75,123.18
2012-07-02,10.7628,160.431,28.7045,133.33100000000002,124.602
2012-07-03,10.8688,159.56799999999998,28.985,132.96,125.949
2012-07-04,10.9337,160.784,29.0215,133.64,126.348
2012-07-05,11.0388,162.784,28.9815,133.139,127.18799999999999
2012-07-06,10.9567,164.273,28.7425,134.58,126.414
2012-07-09,10.9499,164.567,28.6025,134.18,126.51
2012-07-10,11.0,165.571,28.8785,135.003,126.91
2012-07-11,10.9313,165.81599999999997,28.8335,135.49,126.053
2012-07-12,10.885,166.702,28.5495,136.96,125.277
2012-07-13,11.0262,165.915,28.9345,136.58,127.353
2012-07-16,11.0378,166.079,29.0065,136.5,127.425
2012-07-17,11.0231,166.213,28.9178,137.07,126.56299999999999
2012-07-18,11.1538,165.843,29.221999999999998,137.06,126.258
2012-07-19,11.2007,165.68200000000002,29.5625,136.86,126.96
2012-07-20,11.2075,167.22299999999998,29.1335,137.52,127.28
2012-07-23,11.065999999999999,168.47,28.471,135.863,127.4
2012-07-24,11.0875,168.796,28.3505,133.89,127.887
2012-07-25,10.9894,168.54,28.2793,133.977,129.363
2012-07-26,10.9895,165.833,28.9243,135.16,128.62
2012-07-27,11.097000000000001,163.91400000000002,29.3317,135.48,128.58
2012-07-30,11.2661,165.449,29.813000000000002,135.981,129.368
2012-07-31,11.2284,164.96400000000003,29.5965,135.79,128.967
2012-08-01,11.204,164.96,29.647,136.658,128.15
2012-08-02,11.195,167.43599999999998,29.337,137.79,128.264
2012-08-03,11.2281,163.086,29.9907,136.78,126.9
2012-08-06,11.2301,162.717,30.179000000000002,136.65,127.405
2012-08-07,11.2644,161.835,30.267,135.893,127.09200000000001
2012-08-08,11.3208,162.377,30.414,136.628,127.875
2012-08-09,11.3968,162.77200000000002,30.5745,137.04,128.503
2012-08-10,11.3674,163.78799999999998,30.5467,137.4,129.25799999999998
2012-08-13,11.305,163.22899999999998,30.3665,136.974,128.344
2012-08-14,11.4117,162.595,30.5775,136.79,127.25200000000001
2012-08-16,11.4047,161.034,30.69,136.23,128.0
2012-08-17,11.5011,161.915,30.840999999999998,137.11,128.715
2012-08-20,11.4485,161.286,30.728,137.108,128.47299999999998
2012-08-21,11.3987,159.058,30.865,136.858,128.696
2012-08-22,11.2539,160.49200000000002,30.45,137.5,128.94899999999998
2012-08-23,11.138,159.835,30.271,139.34,130.33700000000002
2012-08-24,11.1741,160.145,30.336,139.17700000000002,130.1
2012-08-27,11.2531,160.803,30.5105,139.4,130.743
2012-08-28,11.1669,160.48,30.225,139.34,130.16299999999998
2012-08-29,11.1875,160.52,30.1865,139.48,129.44899999999998
2012-08-30,11.1594,161.423,30.0095,138.49,129.708
2012-08-31,11.1615,160.555,30.2175,137.871,130.13299999999998
2012-09-03,11.1397,160.986,30.305,137.85,131.618
2012-09-04,11.0876,161.32399999999998,30.0233,137.68,131.928
2012-09-05,11.11,160.55200000000002,30.0035,137.12,131.572
2012-09-06,11.265,159.447,30.6812,137.298,132.278
2012-09-07,11.1889,158.082,30.741,137.48,132.83
2012-09-10,11.1928,157.29,30.7407,137.299,132.494
2012-09-11,11.1375,156.22899999999998,30.808000000000003,138.312,131.98
2012-09-12,11.105,155.2,30.8412,137.85,131.44299999999998
2012-09-13,11.1125,155.43,30.824,138.406,131.517
2012-09-14,11.1382,151.501,31.1245,136.9,132.156
2012-09-17,11.12,151.915,31.085,136.55,132.02700000000002
2012-09-18,11.1491,152.924,31.0158,136.98,132.739
2012-09-19,11.17,153.033,31.0565,138.02,133.0
2012-09-20,11.2121,154.953,31.0445,138.16,133.283
2012-09-21,11.24,154.21,31.1608,138.053,133.602
2012-09-24,11.2475,155.91899999999998,31.0862,138.01,133.93
2012-09-25,11.2524,155.174,31.2297,138.029,133.97899999999998
2012-09-26,11.1325,157.438,30.6917,138.85,132.85299999999998
2012-09-27,11.1575,157.499,30.7945,139.297,134.59
2012-09-28,11.147,157.704,30.5275,139.28,135.49
2012-10-01,11.23,156.668,30.854,139.47899999999998,134.889
2012-10-02,11.12,156.36700000000002,30.775,139.394,134.563
2012-10-03,11.2134,156.781,30.7495,139.503,134.887
2012-10-04,11.1903,155.81799999999998,30.6965,139.66,134.83100000000002
2012-10-05,11.2193,154.249,31.0297,139.35,133.895
2012-10-08,11.1875,155.441,30.7368,139.93,134.02
2012-10-09,11.1871,156.499,30.5933,140.01,134.014
2012-10-10,11.1297,155.833,30.455,140.44,133.826
2012-10-11,11.112,155.732,30.6597,140.66,133.97799999999998
2012-10-12,11.0175,156.016,30.5538,141.441,133.363
2012-10-15,11.0389,156.017,30.6397,141.55,131.1
2012-10-16,11.1231,154.445,30.9985,141.07,131.028
2012-10-17,11.0966,152.566,31.1845,140.423,130.57299999999998
2012-10-18,11.1244,152.564,31.2568,140.38,130.339
2012-10-19,11.045,153.621,30.9718,141.15,130.308
2012-10-22,10.9091,153.105,30.823,141.14,129.276
2012-10-23,10.865,154.599,30.3588,140.38,129.10399999999998
2012-10-24,10.8871,153.128,30.4902,140.4,128.766
2012-10-25,10.8712,153.04,30.5873,140.11,129.6
2012-10-26,10.8611,153.66899999999998,30.586,140.46,129.713
2012-10-29,10.8875,154.7,30.49,140.16,129.63
2012-10-30,10.8825,153.51,30.72,140.75,129.1
2012-10-31,10.835,154.1,30.66,141.11,130.23
2012-11-01,11.0,154.1,30.925,141.56,129.87
2012-11-02,11.08,155.25,31.065,141.85,128.21
2012-11-05,11.035,156.47,30.925,141.59,128.76
2012-11-06,11.095,156.12,31.075,142.01,129.4
2012-11-07,10.9,157.28,30.7,142.57,130.86
2012-11-08,10.905,157.72,30.645,142.17,131.98
2012-11-09,10.875,158.55,30.66,142.79,133.38
2012-11-12,10.835,158.72,30.555,142.78,133.75
2012-11-13,10.9,158.78,30.665,142.94,133.12
2012-11-14,10.735,158.41,30.42,142.66,132.66
2012-11-15,10.57,157.94,30.12,142.22,131.29
2012-11-16,10.5875,159.35,29.865,142.45,131.77
2012-11-19,10.7725,157.38,30.47,142.37,132.37
2012-11-20,10.8225,157.02,30.545,141.73,132.19
2012-11-21,10.785,156.53,30.67,141.71,131.91
2012-11-22,10.78,155.84,30.82,141.27,131.57
2012-11-23,10.785,154.77,31.015,141.2,131.96
2012-11-26,10.7425,155.34,30.82,141.5,132.01
2012-11-27,10.815,155.54,30.945,141.44,132.18
2012-11-28,10.785,156.01,31.0,143.44,129.91
2012-11-29,10.8725,155.25,31.35,144.48,130.29
2012-11-30,10.8225,155.15,31.325,144.84,129.04
2012-12-03,10.7875,154.33,31.3,144.7,128.45
2012-12-04,10.7125,154.5,31.31,144.9,126.84
2012-12-05,10.7175,154.88,31.365,145.04,126.29
2012-12-06,10.8575,156.22,31.65,145.4,128.31
2012-12-07,10.885,156.03,31.63,144.82,128.6
2012-12-10,10.955,156.19,31.705,144.0,129.63
2012-12-11,10.995,155.03,31.84,144.59,128.57
2012-12-12,10.94,154.3,31.85,145.28,128.45
2012-12-13,10.8575,153.25,31.71,146.16,127.0
2012-12-14,10.7475,152.78,31.67,146.2,126.24
2012-12-17,10.7825,152.09,31.655,145.75,125.94
2012-12-18,10.8725,150.61,31.85,145.85,124.64
2012-12-19,10.865,150.55,31.955,146.38,123.4
2012-12-20,10.83,150.87,31.965,147.0,121.38
2012-12-21,10.805,151.87,31.84,146.78,122.95
2012-12-27,10.6325,151.65,31.805,147.16,122.88
2012-12-28,10.65,151.89,31.63,147.65,122.47
2013-01-02,10.97,150.82,32.35,146.67,125.33
2013-01-03,11.14,151.46,32.51,145.68,125.23
2013-01-04,11.1925,151.43,32.585,145.05,123.18
2013-01-07,11.125,151.07,32.48,145.04,122.97
2013-01-08,11.0975,151.97,32.455,145.4,123.9
2013-01-09,11.1875,152.21,32.655,145.62,124.29
2013-01-10,11.055,150.02,32.555,145.07,124.02
2013-01-11,10.9925,148.34,32.54,145.15,121.79
2013-01-14,10.975,148.85,32.435,145.38,122.05
2013-01-15,10.9825,149.57,32.415,145.75,123.39
2013-01-16,11.0475,149.68,32.47,145.53,123.43
2013-01-17,11.055,148.8,32.58,144.89,123.48
2013-01-18,11.105,149.62,32.59,146.5,124.19
2013-01-21,11.16,149.22,32.63,145.72,124.08
2013-01-22,11.1475,149.75,32.65,145.2,124.64
2013-01-23,11.2025,150.04,32.675,146.02,124.06
2013-01-24,11.205,148.6,32.77,145.81,122.36
2013-01-25,11.1175,147.21,32.845,145.5,120.76
2013-01-28,11.1375,146.56,32.855,145.22,120.39
2013-01-29,11.145,146.36,32.97,145.36,120.58
2013-01-30,11.08,144.86,32.77,144.95,121.18
2013-01-31,11.0225,145.21,32.695,145.4,119.87
2013-02-01,11.01,144.13,32.695,145.27,119.22
2013-02-04,11.0625,145.83,32.285,144.61,120.65
2013-02-05,11.0975,144.99,32.35,144.46,120.25
2013-02-06,11.1475,145.7,32.3,144.7,121.1
2013-02-07,11.1975,147.74,32.19,144.11,122.55
2013-02-08,11.32,147.64,32.545,144.21,121.85
2013-02-11,11.2925,147.25,32.345,144.3,120.11
2013-02-12,11.265,146.72,32.49,143.85,119.76
2013-02-13,11.2925,146.53,32.7,144.12,119.79
2013-02-14,11.3875,147.78,32.66,144.33,120.34
2013-02-15,11.3925,147.58,32.61,144.33,117.65
2013-02-18,11.3825,147.8,32.505,144.07,117.7
2013-02-19,11.4175,147.77,32.865,144.65,117.38
2013-02-20,11.37,147.67,32.78,144.05,115.89
2013-02-21,11.32,149.82,32.345,144.35,116.89
2013-02-22,11.3975,150.5,32.695,144.5,116.85
2013-02-25,11.4425,150.16,32.705,144.42,117.78
2013-02-26,11.34,153.05,32.305,144.21,120.83
2013-02-27,11.465,152.25,32.605,144.54,119.62
2013-02-28,11.5625,152.32,32.915,144.71,118.13
2013-03-01,11.6275,153.96,32.865,145.54,118.71
2013-03-04,11.62,153.59,32.805,145.85,118.28
2013-03-05,11.795,153.06,33.395,145.34,118.33
2013-03-06,11.81,152.97,33.335,145.44,118.79
2013-03-07,11.745,151.27,33.32,145.38,117.68
2013-03-08,11.87,151.78,33.555,145.65,118.56
2013-03-11,11.8875,151.52,33.545,145.5,118.7
2013-03-12,11.86,151.55,33.575,145.45,119.37
2013-03-13,11.95,152.22,33.57,145.09,119.7
2013-03-14,11.98,151.82,33.935,145.21,119.73
2013-03-15,11.9025,151.55,33.81,145.37,119.19
2013-03-18,11.9475,152.98,33.825,145.82,121.03
2013-03-19,11.945,154.83,33.58,146.14,122.41
2013-03-20,11.9725,153.7,33.725,146.69,121.19
2013-03-21,11.98,154.19,33.545,147.58,122.09
2013-03-22,11.92,153.37,33.515,147.57,120.93
2013-03-25,12.015,154.85,33.43,147.32,121.73
2013-03-26,12.0925,155.39,33.44,146.84,121.68
2013-03-27,12.17,156.78,33.355,146.85,122.66
2013-03-28,12.1625,156.24,33.46,146.96,121.67
2013-04-02,12.22,156.02,33.895,147.0,120.5
2013-04-03,12.1175,156.4,33.59,147.23,119.5
2013-04-04,12.0925,156.67,33.255,147.47,117.62
2013-04-05,11.8375,155.53,32.72,149.69,117.53
2013-04-08,11.905,155.61,32.86,151.72,117.81
2013-04-09,11.9025,154.46,32.79,151.45,118.45
2013-04-10,12.0825,153.94,33.47,150.52,117.21
2013-04-11,12.1375,153.39,33.67,150.1,116.43
2013-04-12,12.055,154.43,33.35,150.0,111.96
2013-04-15,12.0175,154.74,33.115,150.14,102.2
2013-04-16,11.89,154.12,32.925,150.12,102.9
2013-04-17,11.8525,155.4,32.38,150.02,103.93
2013-04-18,11.8125,155.19,32.415,150.54,104.28
2013-04-19,11.84,154.76,32.55,150.47,104.5
2013-04-22,11.885,155.72,32.625,150.85,106.6
2013-04-23,12.095,155.89,33.39,153.12,105.94
2013-04-24,12.1175,154.75,33.67,153.2,106.95
2013-04-25,12.1825,154.33,33.94,152.8,109.25
2013-04-26,12.1125,154.76,33.805,153.2,110.76
2013-04-29,12.11,154.0,34.025,154.09,109.71
2013-04-30,12.055,153.17,33.965,154.5,108.74
2013-05-02,12.2125,154.95,34.185,155.86,109.74
2013-05-03,12.295,153.06,34.495,155.0,109.25
2013-05-06,12.3325,153.34,34.505,154.69,109.72
2013-05-07,12.3675,152.79,34.57,154.68,108.01
2013-05-08,12.34,151.98,34.86,154.78,108.74
2013-05-09,12.4225,153.04,34.87,154.59,109.39
2013-05-10,12.5625,153.67,34.965,153.24,107.4
2013-05-13,12.5475,153.19,34.9,152.48,107.89
2013-05-14,12.6725,153.09,35.05,151.92,107.91
2013-05-15,12.855,154.17,35.365,151.56,105.85
2013-05-16,12.845,154.53,35.34,152.7,104.84
2013-05-17,12.92,155.04,35.44,153.51,103.53
2013-05-20,12.965,153.96,35.61,153.0,103.32
2013-05-21,12.8925,153.61,35.53,152.2,103.81
2013-05-22,13.0225,153.76,35.7,152.51,104.37
2013-05-23,12.755,152.46,35.055,151.75,104.3
2013-05-24,12.6875,152.82,34.945,151.2,104.84
2013-05-27,12.7825,152.36,35.11,151.29,105.25
2013-05-28,12.9625,152.3,35.52,151.36,105.0
2013-05-29,12.63,150.82,34.85,149.91,104.86
2013-05-30,12.64,150.12,34.94,150.22,106.0
2013-05-31,12.73,150.64,34.81,150.1,104.95
2013-06-03,12.3475,149.95,34.455,148.9,105.36
2013-06-04,12.49,149.35,34.5,149.46,104.3
2013-06-05,12.3025,149.72,34.035,149.51,105.05
2013-06-06,12.15,148.64,33.665,148.09,104.05
2013-06-07,12.365,147.69,34.04,148.73,101.96
2013-06-10,12.3875,147.1,34.075,148.0,102.22
2013-06-11,12.27,146.29,33.55,147.63,101.28
2013-06-12,12.15,145.86,33.585,147.69,101.73
2013-06-13,12.0875,146.05,33.465,148.02,100.92
2013-06-14,12.1875,146.95,33.555,149.03,101.54
2013-06-17,12.285,146.65,33.83,148.93,101.22
2013-06-18,12.2325,145.27,33.74,148.3,99.42
2013-06-19,12.26,145.22,33.68,148.81,100.08
2013-06-20,12.0925,145.27,32.705,146.16,95.86
2013-06-21,11.9975,144.9,32.43,145.41,95.92
2013-06-24,11.8775,143.94,31.87,143.4,95.81
2013-06-25,12.075,144.49,32.25,143.3,95.17
2013-06-26,12.2475,145.81,32.825,144.32,92.66
2013-06-27,12.37,146.04,33.09,145.53,92.09
2013-06-28,12.36,146.32,32.965,145.84,91.11
2013-07-01,12.405,145.95,33.22,145.8,93.83
2013-07-02,12.4075,146.16,33.055,146.9,93.79
2013-07-03,12.3475,146.53,32.865,146.76,94.22
2013-07-04,12.5725,146.95,33.655,147.01,94.64
2013-07-05,12.5825,145.91,33.315,146.13,92.39
2013-07-08,12.7,145.86,33.63,146.35,93.77
2013-07-09,12.875,147.52,33.99,146.13,95.43
2013-07-10,12.805,146.32,33.95,146.38,95.59
2013-07-11,12.77,144.82,34.165,146.5,95.86
2013-07-12,12.7975,145.32,34.14,147.13,95.69
2013-07-15,12.8575,145.51,34.285,146.92,96.2
2013-07-16,12.7175,144.63,34.09,147.13,96.05
2013-07-17,12.795,146.01,34.26,146.84,95.95
2013-07-18,12.8925,145.56,34.54,147.48,95.87
2013-07-19,12.8175,145.26,34.52,147.69,96.19
2013-07-22,12.825,144.81,34.6,147.7,98.27
2013-07-23,12.775,144.26,34.56,147.57,98.46
2013-07-24,12.7375,143.27,34.73,147.2,98.06
2013-07-25,12.66,142.79,34.55,147.07,98.02
2013-07-26,12.615,143.14,34.48,146.51,96.96
2013-07-29,12.66,143.16,34.465,146.5,98.05
2013-07-30,12.715,143.21,34.555,146.56,97.59
2013-07-31,12.73,141.77,34.59,146.99,96.2
2013-08-01,12.825,142.27,34.97,147.72,96.91
2013-08-02,12.785,142.48,35.02,147.34,96.44
2013-08-05,12.8575,142.62,35.06,147.3,95.65
2013-08-06,12.7075,142.0,34.89,147.32,94.4
2013-08-07,12.6325,142.18,34.915,147.66,94.23
2013-08-08,12.6025,142.05,34.96,147.93,95.32
2013-08-09,12.6225,142.36,35.24,148.09,96.25
2013-08-12,12.6775,142.99,35.265,147.74,98.29
2013-08-13,12.72,142.06,35.45,147.15,97.49
2013-08-14,12.71,141.99,35.615,146.56,98.13
2013-08-16,12.4375,140.24,35.33,145.78,100.04
2013-08-19,12.3775,139.34,35.15,145.33,100.0
2013-08-20,12.3,139.01,34.84,145.55,99.69
2013-08-21,12.305,139.33,34.75,144.75,99.85
2013-08-22,12.345,138.71,35.015,144.48,100.24
2013-08-23,12.365,139.17,35.145,144.7,101.65
2013-08-26,12.4575,139.67,35.165,144.85,101.88
2013-08-27,12.2525,139.97,34.6,144.84,103.34
2013-08-28,12.225,140.62,34.45,144.71,103.82
2013-08-29,12.3825,141.45,34.695,144.68,103.76
2013-08-30,12.3225,142.05,34.43,144.54,103.62
2013-09-02,12.43,141.17,34.955,144.23,103.0
2013-09-03,12.4075,140.95,34.86,144.23,104.29
2013-09-04,12.445,140.84,34.88,144.0,102.83
2013-09-05,12.55,140.36,35.085,143.42,101.74
2013-09-06,12.54,140.75,35.245,143.65,102.75
2013-09-09,12.49,140.17,35.23,143.48,102.16
2013-09-10,12.6325,139.38,35.74,142.19,100.22
2013-09-11,12.5925,138.86,35.775,142.56,99.83
2013-09-12,12.62,139.64,35.825,142.94,97.39
2013-09-13,12.6475,139.92,35.885,143.29,96.72
2013-09-16,12.69,140.23,36.115,143.66,96.17
2013-09-17,12.705,139.58,36.02,143.86,95.78
2013-09-18,12.705,139.4,36.085,143.94,94.96
2013-09-19,12.6925,139.19,36.325,144.34,98.89
2013-09-20,12.655,139.29,36.255,144.05,96.43
2013-09-23,12.54,140.06,36.065,144.37,95.95
2013-09-24,12.5825,140.41,36.175,145.36,95.07
2013-09-25,12.5175,140.5,36.115,145.58,96.29
2013-09-26,12.5275,140.73,36.1,145.66,95.79
2013-09-27,12.435,140.61,36.015,145.92,96.48
2013-09-30,12.375,140.46,35.79,146.1,95.9
2013-10-01,12.47,140.49,36.1,146.29,93.04
2013-10-02,12.3625,140.29,35.84,146.8,94.51
2013-10-03,12.2825,139.97,35.745,145.98,94.34
2013-10-04,12.3375,139.85,35.75,145.78,93.94
2013-10-07,12.3425,140.3,35.645,146.15,95.25
2013-10-08,12.2375,139.99,35.42,145.97,95.32
2013-10-09,12.145,140.63,35.12,146.13,93.95
2013-10-10,12.3575,139.65,35.755,145.85,93.58
2013-10-11,12.45,140.23,35.93,145.64,91.23
2013-10-14,12.4525,139.84,35.975,145.79,92.02
2013-10-15,12.645,140.15,36.335,145.27,91.7
2013-10-16,12.6975,140.22,36.43,145.16,92.11
2013-10-17,12.575,139.74,36.435,144.37,94.07
2013-10-18,12.6575,139.62,36.685,146.03,93.65
2013-10-21,12.705,139.59,36.855,146.1,93.85
2013-10-22,12.655,139.4,37.015,147.36,94.91
2013-10-23,12.635,138.68,36.81,147.99,94.46
2013-10-24,12.6525,138.16,36.99,147.98,95.23
2013-10-25,12.68,138.26,36.955,148.07,95.13
2013-10-28,12.74,138.3,36.94,148.3,95.66
2013-10-29,12.8225,138.59,37.07,148.4,95.31
2013-10-30,12.7975,138.91,37.05,148.73,95.91
2013-10-31,12.935,139.79,37.21,148.85,94.83
2013-11-01,12.98,140.35,37.1,149.41,94.72
2013-11-04,12.9925,140.16,37.24,149.4,95.03
2013-11-05,13.0425,139.91,37.175,148.26,94.83
2013-11-06,13.0375,139.82,37.34,148.04,94.9
2013-11-07,13.095,141.59,37.365,148.62,95.42
2013-11-08,13.1525,140.62,37.28,147.88,93.91
2013-11-11,13.18,139.91,37.405,147.84,93.28
2013-11-12,13.14,139.54,37.2,147.01,92.54
2013-11-13,13.1275,140.02,37.01,147.68,92.69
2013-11-14,13.2575,140.16,37.315,147.87,93.43
2013-11-15,13.285,140.0,37.415,148.53,93.1
2013-11-18,13.295,140.05,37.6,148.53,92.33
2013-11-19,13.2175,139.78,37.33,149.1,92.02
2013-11-20,13.295,140.46,37.375,148.21,91.53
2013-11-21,13.2825,139.41,37.36,147.98,89.93
2013-11-22,13.2725,139.09,37.365,148.77,89.77
2013-11-25,13.36,139.75,37.53,149.06,89.63
2013-11-26,13.295,139.5,37.375,149.01,89.39
2013-11-27,13.255,138.88,37.525,148.97,89.23
2013-11-28,13.245,138.55,37.63,149.2,89.9
2013-11-29,13.26,138.45,37.665,149.25,89.8
2013-12-02,13.28,138.54,37.53,149.13,88.21
2013-12-03,13.15,138.48,36.955,149.66,87.72
2013-12-04,13.175,137.99,36.74,148.78,88.19
2013-12-05,13.0275,136.76,36.41,147.83,87.62
2013-12-06,13.1,136.73,36.615,147.88,87.8
2013-12-09,13.145,136.41,36.665,148.58,87.73
2013-12-10,13.0575,136.16,36.5,148.9,89.0
2013-12-11,12.9375,135.99,36.22,149.25,88.99
2013-12-12,12.875,135.69,35.97,148.94,87.17
2013-12-13,12.8825,136.01,35.87,149.29,87.73
2013-12-16,12.9425,135.96,36.24,149.45,88.38
2013-12-17,12.8925,136.07,36.055,149.45,87.35
2013-12-18,12.91,135.69,36.32,149.4,87.18
2013-12-19,13.165,135.85,36.905,149.1,85.38
2013-12-20,13.25,136.16,37.17,148.89,85.8
2013-12-23,13.2925,135.74,37.36,148.54,85.36
2013-12-27,13.315,134.32,37.87,147.59,85.98
2013-12-30,13.285,134.14,37.9,147.83,85.12
2014-01-02,13.4125,135.5,37.7,148.38,87.24
2014-01-03,13.4225,135.94,37.91,148.61,88.43
2014-01-06,13.335,136.04,37.755,148.87,88.7
2014-01-07,13.455,136.44,38.08,149.54,87.78
2014-01-08,13.475,136.16,38.035,149.87,87.65
2014-01-09,13.4475,136.31,37.9,149.3,87.92
2014-01-10,13.38,136.68,38.115,149.45,88.67
